splits,gamesPlayed,runs,hits,atBats,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,groundIntoTriplePlay,plateAppearances,totalBases,leftOnBase,catchersInterference,pickoffs,atBatsPerHomeRun,full_name,position,position_type,team,game_location,opp,order,DKPts,note,team_hits,team_singles,team_rbi,team_runs,team_doubles,team_triples,team_homeRuns,team_strikeOuts,team_baseOnBalls,team_hitByPitch,team_stolenBases,season,game_date,team_DKPts,singles,bats,doubles,triples,homeRuns,rbi,baseOnBalls,hitByPitch,strikeOuts,intentionalWalks,flyOuts,groundOuts,sacFlies,sacBunts,launchSpeed,launchAngle,distance,DKPts_splits,wOBA,AVG,OBP,SLG,OPS,ISO,SB_perAtBat,DKPts_share,hits_share,runs_share,singles_share,doubles_share,triples_share,homeRuns_share,rbi_share,stolenBases_share,baseOnBalls_share,exWOBA,RotoName,opp_pitcher_id,Roster Position,Salary,opp_pitcher_hand
vs_RHP,1,0,3,5,0,0,.---,0,0,5,3,1,0,0,-.--,amed rosario,SS,Infielder,NYM,away,MIA,1,13,0,13,11,6,6,2,0,0,9,1,1,0,2018,2018-08-10,71,3.0,R,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100.5,4.25,131.5,13.0,0.528,0.6,0.6,0.6,1.2,0.0,0.0,0.1830985915492957,0.2307692307692307,0.0,0.2727272727272727,0.0,,,0.3333333333333333,,0.0,0.4953941680762898,amedrosar,570632,SS,3000.0,R
vs_RHP,1,0,1,5,0,0,.---,0,0,5,2,0,0,1,-.--,amed rosario,SS,Infielder,NYM,away,MIA,1,5,0,6,2,3,3,4,0,0,9,6,1,1,2018,2018-08-11,57,0.0,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,93.58,5.6,180.4,5.0,0.2494,0.2,0.2,0.4,0.6000000000000001,0.2,0.0,0.087719298245614,0.1666666666666666,0.0,0.0,0.25,,,0.0,0.0,0.0,0.3859654781214296,amedrosar,573185,SS,3000.0,R
vs_LHP,1,1,0,2,0,1,1.000,0,0,4,0,2,0,0,-.--,amed rosario,SS,Infielder,NYM,away,MIA,1,11,0,5,3,4,4,0,0,2,9,2,0,1,2018,2018-08-12,51,0.0,R,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95.8,-18.0,7.0,11.0,0.345,0.0,0.5,0.0,0.5,0.0,0.5,0.2156862745098039,0.0,0.25,0.0,,,0.0,0.0,1.0,1.0,0.5180229488326494,amedrosar,612672,SS,3200.0,L
vs_RHP,1,0,1,4,0,0,.---,0,0,4,1,1,0,0,-.--,amed rosario,SS,Infielder,NYM,away,BAL,1,5,,7,6,2,3,0,1,0,5,3,0,0,2018,2018-08-14,42,1.0,R,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,89.5,-0.5,131.0,5.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.119047619047619,0.1428571428571428,0.0,0.1666666666666666,,0.0,,0.5,,0.0,0.2217385081418663,amedrosar,488768,SS,3600.0,R
vs_LHP,1,4,4,7,0,1,1.000,0,0,7,7,3,0,0,7.00,amed rosario,,Infielder,NYM,away,PHI,1,38,0,25,14,19,24,7,1,3,5,7,1,1,2018,2018-08-16,217,2.0,R,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.46666666666664,-1.6666666666666667,228.66666666666663,33.0,0.5415714285714286,0.5714285714285714,0.5714285714285714,0.8571428571428571,1.4285714285714284,0.2857142857142857,0.1428571428571428,0.1751152073732718,0.16,0.1666666666666666,0.1428571428571428,0.0,0.0,0.3333333333333333,0.1052631578947368,1.0,0.0,0.9741277352762028,amedrosar,624133,SS,3200.0,L
vs_RHP,1,1,1,4,0,0,.---,0,0,4,1,0,0,0,-.--,amed rosario,,Infielder,NYM,away,PHI,1,5,,7,4,3,3,1,1,1,12,0,1,1,2018,2018-08-18,54,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,93.85,19.0,299.0,5.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.0925925925925925,0.1428571428571428,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,,0.2528905799883256,amedrosar,453562,SS,3900.0,R
vs_LHP,1,1,1,5,0,0,.---,1,0,6,1,3,0,0,-.--,amed rosario,SS,Infielder,NYM,home,SF,1,7,0,8,7,1,1,1,0,0,12,4,0,0,2018,2018-08-20,38,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,87.9,1.0,70.0,5.0,0.176,0.2,0.2,0.2,0.4,0.0,0.0,0.1842105263157894,0.125,1.0,0.1428571428571428,0.0,,,0.0,,0.0,0.2749479306016982,amedrosar,502706,SS,3900.0,L
vs_LHP,1,0,0,4,0,0,.---,0,0,4,0,1,0,0,-.--,amed rosario,SS,Infielder,NYM,home,SF,1,0,0,9,5,6,6,2,1,1,7,1,0,0,2018,2018-08-21,69,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.0,23.5,346.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,amedrosar,608717,SS,3900.0,R
vs_LHP,1,0,0,4,0,0,.---,0,0,4,0,0,0,0,-.--,amed rosario,,Infielder,NYM,home,SF,1,0,0,5,4,1,1,0,0,1,9,1,1,0,2018,2018-08-23,30,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,89.23333333333333,11.0,221.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.1215998213893239,amedrosar,518516,SS,3900.0,L
vs_LHP,1,1,1,4,0,1,1.000,0,0,4,1,2,0,0,-.--,amed rosario,SS,Infielder,NYM,home,WSH,1,10,,8,6,3,3,1,0,1,4,1,1,2,2018,2018-08-24,59,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.06666666666666,23.33333333333333,288.6666666666667,10.0,0.22,0.25,0.25,0.25,0.5,0.0,0.25,0.1694915254237288,0.125,0.3333333333333333,0.1666666666666666,0.0,,0.0,0.0,0.5,0.0,0.2095148356140935,amedrosar,461829,SS,4000.0,L
vs_RHP,1,2,2,4,1,0,.000,0,0,4,5,1,0,0,4.00,amed rosario,,Infielder,NYM,home,WSH,1,19,,8,5,3,3,1,0,2,9,0,0,1,2018,2018-08-25,57,1.0,R,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.575,16.0,203.75,19.0,0.72775,0.5,0.5,1.25,1.75,0.75,0.0,0.3333333333333333,0.25,0.6666666666666666,0.2,0.0,,0.5,0.3333333333333333,0.0,,0.6950989972855325,amedrosar,543699,SS,4000.0,R
vs_RHP,1,0,0,4,0,0,.---,0,0,4,0,2,0,0,-.--,amed rosario,,Infielder,NYM,home,WSH,1,0,0,3,3,0,0,0,0,0,7,5,0,0,2018,2018-08-26,17,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,92.26666666666668,28.0,196.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.1332033247654406,amedrosar,622446,SS,3800.0,R
vs_LHP,1,1,2,5,1,1,.500,0,0,5,2,3,0,1,-.--,amed rosario,SS,Infielder,NYM,away,CHC,1,15,0,8,6,4,4,0,0,2,6,4,0,1,2018,2018-08-27,65,2.0,R,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6,6.0,142.33333333333334,15.0,0.352,0.4,0.4,0.4,0.8,0.0,0.2,0.2307692307692307,0.25,0.25,0.3333333333333333,,,0.0,0.25,1.0,0.0,0.5964123400750203,amedrosar,452657,SS,3800.0,L
vs_LHP,1,0,3,5,1,0,.000,0,0,5,4,2,0,0,-.--,amed rosario,SS,Infielder,NYM,away,CHC,1,11,0,8,6,1,1,1,1,0,14,6,0,1,2018,2018-08-29,44,2.0,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.7,14.666666666666666,220.66666666666663,11.0,0.6014,0.6,0.6,0.8,1.4,0.2,0.0,0.25,0.375,0.0,0.3333333333333333,1.0,0.0,,0.0,0.0,0.0,0.4144049870731316,amedrosar,430935,SS,3500.0,L
vs_LHP,1,1,2,5,0,0,.---,0,0,5,2,3,0,0,-.--,amed rosario,,Infielder,NYM,away,CHC,1,10,0,16,13,10,10,1,1,1,7,3,0,0,2018,2018-08-29,108,1.0,R,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,24.0,187.0,7.0,0.176,0.4,0.4,0.2,0.6000000000000001,-0.2,0.0,0.0925925925925925,0.125,0.1,0.0769230769230769,0.0,0.0,0.0,0.1,,0.0,0.7713558456839485,amedrosar,621219,SS,3500.0,R
vs_LHP,1,0,1,5,0,0,.---,0,0,5,3,1,0,0,-.--,amed rosario,,Infielder,NYM,away,SF,1,8,0,7,4,2,2,2,1,0,10,3,0,1,2018,2018-09-01,49,0.0,R,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.6,8.0,157.0,8.0,0.3156,0.2,0.2,0.6,0.8,0.3999999999999999,0.0,0.1632653061224489,0.1428571428571428,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0867754459510666,amedrosar,502706,SS,3500.0,L
vs_RHP,1,1,1,4,0,1,1.000,0,0,4,1,0,0,0,-.--,amed rosario,,Infielder,NYM,away,SF,1,10,,7,4,4,4,2,0,1,4,2,0,2,2018,2018-09-02,62,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,90.45,-5.75,42.5,10.0,0.22,0.25,0.25,0.25,0.5,0.0,0.25,0.1612903225806451,0.1428571428571428,0.25,0.25,0.0,,0.0,0.0,0.5,0.0,0.2715046416974964,amedrosar,608717,SS,3400.0,R
vs_LHP,1,0,3,5,0,1,1.000,0,0,5,3,1,0,0,-.--,amed rosario,,Infielder,NYM,away,LAD,1,14,0,11,9,4,4,1,0,1,5,3,1,1,2018,2018-09-03,63,2.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,78.5,0.3333333333333333,123.66666666666669,11.0,0.352,0.6,0.6,0.4,1.0,-0.1999999999999999,0.2,0.2222222222222222,0.2727272727272727,0.0,0.2222222222222222,0.0,,0.0,0.0,1.0,0.0,0.0730036198245589,amedrosar,622072,SS,3600.0,L
vs_LHP,1,0,2,3,0,0,.---,0,0,4,4,1,0,0,-.--,amed rosario,SS,Infielder,NYM,away,LAD,-1,12,0,11,5,4,4,4,0,2,12,2,0,0,2018,2018-09-04,75,0.0,R,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.3,2.0,63.0,7.0,0.48425,0.6666666666666666,0.75,0.6666666666666666,1.4166666666666663,0.0,0.0,0.16,0.1818181818181818,0.0,0.0,0.25,,0.0,0.0,,0.5,0.388950767324781,amedrosar,448179,SS,3600.0,L
vs_LHP,1,2,2,5,0,0,.---,0,0,5,2,1,0,0,-.--,amed rosario,SS,Infielder,NYM,away,LAD,1,10,0,13,11,4,7,2,0,0,11,0,1,0,2018,2018-09-05,67,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,67.7,23.0,164.33333333333334,7.0,0.176,0.4,0.4,0.2,0.6000000000000001,-0.2,0.0,0.1492537313432835,0.1538461538461538,0.2857142857142857,0.0909090909090909,0.0,,,0.0,,,0.4359021242084664,amedrosar,547943,SS,3700.0,L
vs_RHP,1,0,0,1,0,0,.---,0,0,1,0,0,0,0,-.--,amed rosario,SS,Infielder,NYM,home,PHI,9,0,0,3,0,3,3,1,0,2,8,1,1,0,2018,2018-09-07,41,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.8,-59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.3272921664499412,amedrosar,605400,SS,3600.0,R
vs_RHP,1,1,1,5,0,0,.---,0,0,5,2,1,0,0,-.--,amed rosario,SS,Infielder,NYM,home,PHI,1,7,,11,6,10,10,2,1,2,10,5,1,0,2018,2018-09-08,108,0.0,R,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,82.75,6.75,153.25,7.0,0.2494,0.2,0.2,0.4,0.6000000000000001,0.2,0.0,0.0648148148148148,0.0909090909090909,0.1,0.0,0.5,0.0,0.0,0.0,,0.0,0.1768164617166734,amedrosar,621107,SS,3900.0,R
vs_RHP,1,2,1,3,0,0,.---,0,0,5,3,0,0,0,-.--,amed rosario,SS,Infielder,NYM,home,PHI,1,16,0,9,4,6,6,3,1,1,6,5,2,0,2018,2018-09-09,83,0.0,R,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.13333333333333,48.66666666666666,210.66666666666663,16.0,0.5976,0.3333333333333333,0.6,1.0,1.6,0.6666666666666667,0.0,0.1927710843373494,0.1111111111111111,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,,0.2,0.362114683950766,amedrosar,592826,SS,3800.0,R
vs_RHP,1,1,3,4,0,0,.---,0,0,4,3,0,0,0,-.--,amed rosario,SS,Infielder,NYM,home,MIA,1,11,0,9,7,5,5,1,0,1,4,3,0,0,2018,2018-09-12,57,3.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.075,15.75,208.5,11.0,0.66,0.75,0.75,0.75,1.5,0.0,0.0,0.1929824561403508,0.3333333333333333,0.2,0.4285714285714285,0.0,,0.0,0.0,,0.0,0.5912295266506628,amedrosar,656257,SS,3900.0,R
vs_LHP,1,0,0,5,0,0,.---,0,0,5,0,4,0,0,-.--,amed rosario,,Infielder,NYM,home,MIA,1,0,0,5,2,3,3,1,0,2,8,5,0,0,2018,2018-09-11,50,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.3,-17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.1557957882837219,amedrosar,570632,SS,3900.0,R
vs_RHP,1,1,1,5,0,0,.---,0,0,5,4,3,0,0,5.00,amed rosario,,Infielder,NYM,home,MIA,1,18,,14,8,12,13,2,1,3,6,3,0,0,2018,2018-09-12,118,0.0,R,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,91.725,18.0,142.25,18.0,0.4062,0.2,0.2,0.8,1.0,0.6000000000000001,0.0,0.1525423728813559,0.0714285714285714,0.0769230769230769,0.0,0.0,0.0,0.3333333333333333,0.25,,0.0,0.4111470227377455,amedrosar,670950,SS,3900.0,R
vs_LHP,1,2,2,5,0,0,.---,0,0,5,5,0,0,0,5.00,amed rosario,SS,Infielder,NYM,away,BOS,1,19,,9,3,8,8,2,0,4,10,5,2,1,2018,2018-09-14,110,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,89.3,9.0,176.5,4.0,0.0,0.4,0.4,0.0,0.4,-0.4,0.0,0.1727272727272727,0.2222222222222222,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.1538146265754778,amedrosar,571035,SS,4200.0,R
vs_RHP,1,0,0,4,0,0,.---,0,0,4,0,0,0,0,-.--,amed rosario,,Infielder,NYM,away,BOS,1,0,,2,1,3,3,0,0,1,9,3,1,1,2018,2018-09-15,38,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,78.5,28.666666666666668,218.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2984743164744226,amedrosar,519144,SS,4200.0,R
vs_LHP,1,1,2,4,0,0,.---,0,0,4,3,0,0,0,-.--,amed rosario,SS,Infielder,NYM,away,BOS,1,12,0,6,4,3,3,2,0,0,5,3,2,0,2018,2018-09-16,44,0.0,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.05,33.0,346.0,7.0,0.31175,0.5,0.5,0.5,1.0,0.0,0.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.0,0.5,,,0.0,,0.0,0.5190392398330562,amedrosar,519242,SS,3800.0,L
vs_RHP,1,1,1,4,0,1,1.000,0,0,5,1,4,0,0,-.--,amed rosario,SS,Infielder,NYM,away,PHI,1,12,0,14,9,9,9,4,0,1,10,2,0,1,2018,2018-09-17,97,1.0,R,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,84.35,1.0,106.0,12.0,0.176,0.25,0.2,0.25,0.45,0.0,0.25,0.1237113402061855,0.0714285714285714,0.1111111111111111,0.1111111111111111,0.0,,0.0,0.1111111111111111,1.0,0.0,0.1923552250878051,amedrosar,453562,SS,3900.0,R
vs_RHP,1,0,0,5,0,0,.---,0,0,5,0,0,0,0,-.--,amed rosario,SS,Infielder,NYM,away,PHI,1,0,0,6,4,2,2,1,0,1,15,4,0,0,2018,2018-09-18,29,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,95.5,-22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0291500957714578,amedrosar,605400,SS,3700.0,R
vs_RHP,1,0,3,4,0,2,1.000,0,0,4,3,0,0,0,-.--,amed rosario,,Infielder,NYM,away,PHI,1,19,0,6,6,0,0,0,0,0,9,3,0,2,2018,2018-09-19,34,3.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89.63333333333333,0.3333333333333333,70.0,19.0,0.66,0.75,0.75,0.75,1.5,0.0,0.5,0.5588235294117647,0.5,,0.5,,,,,1.0,0.0,0.2883944039595784,amedrosar,621107,SS,3900.0,R
vs_RHP,1,1,3,6,0,0,.---,0,0,6,3,1,0,0,-.--,amed rosario,SS,Infielder,NYM,away,WSH,1,11,0,10,5,5,5,2,1,2,19,6,0,0,2018,2018-09-20,80,3.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,93.18,3.8,104.8,11.0,0.44,0.5,0.5,0.5,1.0,0.0,0.0,0.1375,0.3,0.2,0.6,0.0,0.0,0.0,0.0,,0.0,0.2551252280628748,amedrosar,453286,SS,3500.0,R
vs_RHP,1,1,1,5,0,0,.---,0,0,5,2,2,0,0,-.--,amed rosario,SS,Infielder,NYM,away,WSH,1,7,0,8,3,4,4,5,0,0,6,4,1,0,2018,2018-09-21,60,0.0,R,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,86.06666666666666,13.666666666666666,210.3333333333333,7.0,0.2494,0.2,0.2,0.4,0.6000000000000001,0.2,0.0,0.1166666666666666,0.125,0.25,0.0,0.2,,,0.0,,0.0,0.0896178418982073,amedrosar,605452,SS,3800.0,R
vs_LHP,1,0,0,4,0,0,.---,0,0,4,0,1,0,0,-.--,amed rosario,,Infielder,NYM,away,WSH,1,0,0,1,1,0,0,0,0,0,9,4,0,0,2018,2018-09-22,11,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.56666666666666,13.0,221.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,amedrosar,608723,SS,3900.0,R
vs_RHP,1,2,2,5,0,1,1.000,0,0,6,2,3,0,0,-.--,amed rosario,SS,Infielder,NYM,away,WSH,1,19,0,14,9,8,8,4,1,0,7,9,0,2,2018,2018-09-23,115,2.0,R,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,85.9,-1.25,95.0,19.0,0.4083333333333334,0.4,0.5,0.4,0.9,0.0,0.2,0.1652173913043478,0.1428571428571428,0.25,0.2222222222222222,0.0,0.0,,0.125,0.5,0.1111111111111111,0.3903006283488558,amedrosar,607200,SS,4000.0,R
vs_RHP,1,0,0,4,0,0,.---,0,0,5,0,3,0,0,-.--,amed rosario,SS,Infielder,NYM,home,ATL,1,2,0,6,4,3,3,2,0,0,10,7,0,0,2018,2018-09-25,48,0.0,R,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,90.3,-4.5,94.25,2.0,0.1379999999999999,0.0,0.2,0.0,0.2,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,,,0.0,,0.1428571428571428,0.3187201309309266,amedrosar,657053,SS,3900.0,R
vs_LHP,1,0,1,4,0,0,.---,0,0,4,1,3,0,0,-.--,amed rosario,SS,Infielder,NYM,home,ATL,1,3,,6,2,3,3,2,0,2,13,4,0,0,2018,2018-09-26,54,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,86.30000000000001,-11.0,12.0,3.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.0555555555555555,0.1666666666666666,0.0,0.5,0.0,,0.0,0.0,,0.0,0.0790591713805313,amedrosar,656794,SS,4000.0,L
vs_LHP,1,0,0,4,0,0,.---,0,0,4,0,2,0,0,-.--,amed rosario,SS,Infielder,NYM,home,ATL,2,0,0,5,2,4,4,1,0,2,10,4,0,1,2018,2018-09-27,60,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.8,-15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,amedrosar,527054,SS,3700.0,R
vs_RHP,1,0,1,4,0,0,.---,1,0,4,1,1,0,0,-.--,amed rosario,SS,Infielder,NYM,home,MIA,5,5,0,5,5,1,1,0,0,0,4,5,1,1,2018,2018-09-28,36,1.0,R,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,86.35,6.0,118.5,5.0,0.22,0.25,0.25,0.25,0.5,0.0,0.0,0.1388888888888889,0.2,0.0,0.2,,,,1.0,0.0,0.0,0.2653985266727444,amedrosar,570632,SS,3700.0,R
vs_LHP,1,0,1,3,1,2,.667,0,0,4,1,2,0,0,-.--,amed rosario,SS,Infielder,NYM,home,MIA,3,15,0,11,9,1,1,2,0,0,14,7,0,3,2018,2018-09-29,68,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.7,12.0,242.0,13.0,0.2933333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.2205882352941176,0.0909090909090909,0.0,0.1111111111111111,0.0,,,0.0,0.6666666666666666,0.0,0.9077346077050288,amedrosar,670950,SS,3600.0,R
vs_RHP,1,0,0,3,0,0,.---,0,0,3,0,2,0,0,-.--,amed rosario,SS,Infielder,NYM,home,MIA,1,0,,4,3,1,1,1,0,0,11,2,0,0,2018,2018-09-30,19,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,78.6,-25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.021553292595244,amedrosar,645261,SS,3700.0,R
vs_RHP,1,0,0,5,0,0,.---,0,0,5,0,5,0,0,-.--,amed rosario,SS,Infielder,NYM,away,ARI,1,0,0,13,9,5,5,4,0,0,8,3,0,0,2019,2019-05-31,68,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,84.16666666666667,30.666666666666668,307.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0790091893738327,amedrosar,641541,SS,4100.0,R
vs_RHP,1,0,0,5,0,0,.---,1,0,5,0,2,0,0,-.--,amed rosario,SS,Infielder,NYM,away,ARI,1,0,0,9,6,5,5,1,0,2,9,2,0,0,2019,2019-06-01,67,0.0,R,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,86.1,-14.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0562293081371321,amedrosar,425844,SS,4000.0,R
vs_RHP,1,0,3,4,0,0,.---,0,0,4,3,1,0,0,-.--,amed rosario,,Infielder,NYM,away,ARI,1,9,0,6,5,1,1,0,0,1,11,0,0,0,2019,2019-06-02,26,3.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92.525,-1.5,108.0,9.0,0.6525,0.75,0.75,0.75,1.5,0.0,0.0,0.3461538461538461,0.5,0.0,0.6,,,0.0,0.0,,,0.4330374330440097,amedrosar,518876,SS,4300.0,R
vs_RHP,1,0,1,3,0,0,.---,0,0,4,1,1,0,0,-.--,amed rosario,SS,Infielder,NYM,away,CHC,7,5,0,7,5,3,4,0,0,2,8,3,1,0,2019,2019-06-20,57,1.0,R,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,105.0,9.0,228.0,5.0,0.39,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.0,0.0,0.087719298245614,0.1428571428571428,0.0,0.2,,,0.0,0.0,,0.3333333333333333,0.4011432999381935,amedrosar,543022,SS,4000.0,R
vs_LHP,1,2,3,4,0,0,.---,0,0,4,4,0,0,0,-.--,amed rosario,,Infielder,NYM,away,CHC,7,15,0,12,6,10,10,3,0,3,5,4,0,0,2019,2019-06-22,111,1.0,R,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.5,-1.0,194.0,12.0,0.52175,0.75,0.75,0.75,1.5,0.0,0.0,0.1351351351351351,0.25,0.2,0.1666666666666666,0.3333333333333333,,0.0,0.0,,0.0,0.4496833222774877,amedrosar,500779,SS,4000.0,L
vs_LHP,1,0,1,3,0,0,.---,0,0,4,1,1,0,0,-.--,amed rosario,SS,Infielder,NYM,away,CHC,1,3,0,7,3,3,3,2,0,2,7,3,0,0,2019,2019-06-23,52,1.0,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,23.3,31.0,38.0,3.0,0.29,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0576923076923076,0.1428571428571428,0.0,0.3333333333333333,0.0,,0.0,0.0,,0.0,0.1672628156726307,amedrosar,430935,SS,3500.0,L
